date,channel,campaign,geo,creative_id,sessions,add_to_cart,begin_checkout,purchase,revenue
2024-02-16,Google,Brand Search,AU,goog_c02,5,1,1,1,122.34
2024-02-16,Google,Brand Search,DE,goog_c01,6,1,1,1,122.34
2024-02-16,Google,Brand Search,DE,goog_c02,3,0,0,0,0.0
2024-02-16,Google,Brand Search,PT,goog_c01,4,3,3,1,122.34
2024-02-16,Google,Brand Search,PT,goog_c02,3,1,1,0,0.0
2024-02-16,Google,Non-Brand Search,US,goog_c03,137,19,14,2,244.67
2024-02-16,Google,Non-Brand Search,US,goog_c04,120,17,13,0,0.0
2024-02-16,Google,Non-Brand Search,UK,goog_c03,30,4,3,0,0.0
2024-02-16,Google,Non-Brand Search,UK,goog_c04,22,4,3,0,0.0
2024-02-16,Google,Non-Brand Search,CA,goog_c03,26,4,3,1,122.34
2024-02-16,Google,Non-Brand Search,CA,goog_c04,22,3,2,0,0.0
2024-02-16,Google,Non-Brand Search,AU,goog_c03,26,4,3,1,122.34
2024-02-16,Google,Non-Brand Search,AU,goog_c04,21,3,2,0,0.0
2024-02-16,Google,Non-Brand Search,DE,goog_c03,15,2,2,0,0.0
2024-02-16,Google,Non-Brand Search,DE,goog_c04,19,2,1,0,0.0
2024-02-16,Google,Non-Brand Search,PT,goog_c03,11,2,1,0,0.0
2024-02-16,Google,Non-Brand Search,PT,goog_c04,10,2,2,1,122.34
2024-02-16,Google,Shopping,US,goog_c05,79,11,7,2,244.67
2024-02-16,Google,Shopping,US,goog_c06,113,15,11,2,244.67
2024-02-16,Google,Shopping,UK,goog_c05,33,4,3,0,0.0
2024-02-16,Google,Shopping,UK,goog_c06,41,5,4,0,0.0
2024-02-16,Google,Shopping,CA,goog_c05,16,2,1,1,122.34
2024-02-16,Google,Shopping,CA,goog_c06,14,2,1,0,0.0
2024-02-16,Google,Shopping,AU,goog_c05,16,3,2,1,122.34
2024-02-16,Google,Shopping,AU,goog_c06,18,3,2,0,0.0
2024-02-16,Google,Shopping,DE,goog_c05,19,3,2,1,122.34
2024-02-16,Google,Shopping,DE,goog_c06,18,2,1,1,122.34
2024-02-16,Google,Shopping,PT,goog_c05,13,2,2,2,244.67
2024-02-16,Google,Shopping,PT,goog_c06,12,1,1,1,122.34
2024-02-16,Google,Performance Max,US,goog_c07,244,44,28,1,122.34
2024-02-16,Google,Performance Max,US,goog_c08,201,40,22,0,0.0
2024-02-16,Google,Performance Max,UK,goog_c07,48,8,4,0,0.0
2024-02-16,Google,Performance Max,UK,goog_c08,41,7,4,1,122.34
2024-02-16,Google,Performance Max,CA,goog_c07,27,6,3,0,0.0
2024-02-16,Google,Performance Max,CA,goog_c08,29,6,3,0,0.0
2024-02-16,Google,Performance Max,AU,goog_c07,30,6,3,0,0.0
2024-02-16,Google,Performance Max,AU,goog_c08,30,6,4,0,0.0
2024-02-16,Google,Performance Max,DE,goog_c07,27,5,2,1,122.34
2024-02-16,Google,Performance Max,DE,goog_c08,19,3,1,0,0.0
2024-02-16,Google,Performance Max,PT,goog_c07,17,3,2,0,0.0
2024-02-16,Google,Performance Max,PT,goog_c08,15,3,2,0,0.0
2024-02-16,Meta,Prospecting,US,meta_c01,120,23,9,0,0.0
2024-02-16,Meta,Prospecting,US,meta_c02,104,17,8,0,0.0
2024-02-16,Meta,Prospecting,US,meta_c03,54,9,4,0,0.0
2024-02-16,Meta,Prospecting,US,meta_c04,48,8,3,0,0.0
2024-02-16,Meta,Prospecting,US,meta_c05,37,7,3,0,0.0
2024-02-16,Meta,Prospecting,US,meta_c06,27,4,2,0,0.0
2024-02-16,Meta,Prospecting,UK,meta_c01,28,4,2,0,0.0
2024-02-16,Meta,Prospecting,UK,meta_c02,33,5,2,0,0.0
2024-02-16,Meta,Prospecting,UK,meta_c03,17,3,1,0,0.0
2024-02-16,Meta,Prospecting,UK,meta_c04,15,3,1,0,0.0
2024-02-16,Meta,Prospecting,UK,meta_c05,8,1,0,0,0.0
2024-02-16,Meta,Prospecting,UK,meta_c06,6,1,0,0,0.0
2024-02-16,Meta,Prospecting,CA,meta_c01,19,3,1,0,0.0
2024-02-16,Meta,Prospecting,CA,meta_c02,22,4,2,1,122.34
2024-02-16,Meta,Prospecting,CA,meta_c03,9,1,0,0,0.0
2024-02-16,Meta,Prospecting,CA,meta_c04,8,2,1,0,0.0
2024-02-16,Meta,Prospecting,CA,meta_c05,6,1,0,0,0.0
2024-02-16,Meta,Prospecting,CA,meta_c06,5,1,0,0,0.0
2024-02-16,Meta,Prospecting,AU,meta_c01,21,3,1,0,0.0
2024-02-16,Meta,Prospecting,AU,meta_c02,23,4,2,0,0.0
2024-02-16,Meta,Prospecting,AU,meta_c03,11,2,1,0,0.0
2024-02-16,Meta,Prospecting,AU,meta_c04,7,1,0,0,0.0
2024-02-16,Meta,Prospecting,AU,meta_c05,8,1,0,0,0.0
2024-02-16,Meta,Prospecting,AU,meta_c06,5,1,0,0,0.0
2024-02-16,Meta,Prospecting,DE,meta_c01,17,3,1,0,0.0
2024-02-16,Meta,Prospecting,DE,meta_c02,20,3,1,0,0.0
2024-02-16,Meta,Prospecting,DE,meta_c03,11,2,1,0,0.0
2024-02-16,Meta,Prospecting,DE,meta_c04,8,1,0,0,0.0
2024-02-16,Meta,Prospecting,DE,meta_c05,6,1,0,0,0.0
2024-02-16,Meta,Prospecting,DE,meta_c06,6,1,0,0,0.0
2024-02-16,Meta,Prospecting,PT,meta_c01,11,2,1,1,122.34
2024-02-16,Meta,Prospecting,PT,meta_c02,14,2,1,1,122.34
2024-02-16,Meta,Prospecting,PT,meta_c03,5,1,0,0,0.0
2024-02-16,Meta,Prospecting,PT,meta_c04,5,1,0,0,0.0
2024-02-16,Meta,Prospecting,PT,meta_c05,3,0,0,0,0.0
2024-02-16,Meta,Prospecting,PT,meta_c06,3,1,0,0,0.0
2024-02-16,Meta,Retargeting,US,meta_c01,53,9,6,2,244.67
2024-02-16,Meta,Retargeting,US,meta_c02,51,9,6,0,0.0
2024-02-16,Meta,Retargeting,US,meta_c03,19,3,2,0,0.0
2024-02-16,Meta,Retargeting,US,meta_c04,18,3,2,0,0.0
2024-02-16,Meta,Retargeting,US,meta_c05,13,2,1,1,122.34
2024-02-16,Meta,Retargeting,US,meta_c06,12,2,1,0,0.0
2024-02-16,Meta,Retargeting,UK,meta_c01,15,2,1,0,0.0
2024-02-16,Meta,Retargeting,UK,meta_c02,10,3,3,3,367.01
2024-02-16,Meta,Retargeting,UK,meta_c03,5,1,1,0,0.0
2024-02-16,Meta,Retargeting,UK,meta_c04,4,1,1,0,0.0
2024-02-16,Meta,Retargeting,UK,meta_c05,3,1,1,0,0.0
2024-02-16,Meta,Retargeting,UK,meta_c06,2,0,0,0,0.0
2024-02-16,Meta,Retargeting,CA,meta_c01,7,1,1,0,0.0
2024-02-16,Meta,Retargeting,CA,meta_c02,7,1,1,0,0.0
2024-02-16,Meta,Retargeting,CA,meta_c03,3,0,0,0,0.0
2024-02-16,Meta,Retargeting,CA,meta_c04,3,1,1,0,0.0
2024-02-16,Meta,Retargeting,CA,meta_c05,2,0,0,0,0.0
2024-02-16,Meta,Retargeting,CA,meta_c06,2,0,0,0,0.0
2024-02-16,Meta,Retargeting,AU,meta_c01,7,1,1,0,0.0
2024-02-16,Meta,Retargeting,AU,meta_c02,6,1,1,0,0.0
2024-02-16,Meta,Retargeting,AU,meta_c03,3,0,0,0,0.0
2024-02-16,Meta,Retargeting,AU,meta_c04,3,0,0,0,0.0
2024-02-16,Meta,Retargeting,AU,meta_c05,2,0,0,0,0.0
2024-02-16,Meta,Retargeting,AU,meta_c06,1,0,0,0,0.0
2024-02-16,Meta,Retargeting,DE,meta_c01,8,1,1,0,0.0
2024-02-16,Meta,Retargeting,DE,meta_c02,6,1,1,1,122.34
2024-02-16,Meta,Retargeting,DE,meta_c03,2,0,0,0,0.0
2024-02-16,Meta,Retargeting,DE,meta_c04,2,0,0,0,0.0
2024-02-16,Meta,Retargeting,DE,meta_c05,1,0,0,0,0.0
2024-02-16,Meta,Retargeting,DE,meta_c06,1,0,0,0,0.0
2024-02-16,Meta,Retargeting,PT,meta_c01,5,1,1,0,0.0
2024-02-16,Meta,Retargeting,PT,meta_c02,5,1,1,0,0.0
2024-02-16,Meta,Retargeting,PT,meta_c03,2,1,1,1,122.34
2024-02-16,Meta,Retargeting,PT,meta_c04,2,0,0,0,0.0
2024-02-16,Meta,Retargeting,PT,meta_c05,1,0,0,0,0.0
2024-02-16,Meta,Retargeting,PT,meta_c06,1,0,0,0,0.0
2024-02-16,Direct,Unattributed,Unknown,none,0,0,0,21,2569.05
2024-02-17,Google,Brand Search,US,goog_c01,57,10,8,3,370.94
2024-02-17,Google,Brand Search,US,goog_c02,50,10,8,3,370.94
2024-02-17,Google,Brand Search,UK,goog_c01,12,2,2,1,123.65
2024-02-17,Google,Brand Search,UK,goog_c02,10,2,2,1,123.65
2024-02-17,Google,Brand Search,CA,goog_c01,8,1,1,0,0.0
2024-02-17,Google,Brand Search,CA,goog_c02,5,1,1,0,0.0
2024-02-17,Google,Brand Search,AU,goog_c01,7,1,1,0,0.0
2024-02-17,Google,Brand Search,AU,goog_c02,5,1,1,0,0.0
2024-02-17,Google,Brand Search,DE,goog_c01,6,1,1,0,0.0
2024-02-17,Google,Brand Search,DE,goog_c02,4,1,1,0,0.0
2024-02-17,Google,Brand Search,PT,goog_c01,3,2,2,2,247.3
2024-02-17,Google,Brand Search,PT,goog_c02,4,1,1,0,0.0
2024-02-17,Google,Non-Brand Search,US,goog_c03,164,22,15,1,123.65
2024-02-17,Google,Non-Brand Search,US,goog_c04,151,22,16,3,370.94
2024-02-17,Google,Non-Brand Search,UK,goog_c03,37,5,4,1,123.65
2024-02-17,Google,Non-Brand Search,UK,goog_c04,30,5,4,1,123.65
2024-02-17,Google,Non-Brand Search,CA,goog_c03,16,3,2,0,0.0
2024-02-17,Google,Non-Brand Search,CA,goog_c04,26,4,3,0,0.0
2024-02-17,Google,Non-Brand Search,AU,goog_c03,16,2,1,0,0.0
2024-02-17,Google,Non-Brand Search,AU,goog_c04,16,2,1,1,123.65
2024-02-17,Google,Non-Brand Search,DE,goog_c03,18,2,2,1,123.65
2024-02-17,Google,Non-Brand Search,DE,goog_c04,16,2,2,0,0.0
2024-02-17,Google,Non-Brand Search,PT,goog_c03,12,2,1,1,123.65
2024-02-17,Google,Non-Brand Search,PT,goog_c04,10,2,2,2,247.3
2024-02-17,Google,Shopping,US,goog_c05,105,14,8,3,370.94
2024-02-17,Google,Shopping,US,goog_c06,141,19,14,2,247.3
2024-02-17,Google,Shopping,UK,goog_c05,39,6,4,0,0.0
2024-02-17,Google,Shopping,UK,goog_c06,33,5,4,1,123.65
2024-02-17,Google,Shopping,CA,goog_c05,20,3,2,1,123.65
2024-02-17,Google,Shopping,CA,goog_c06,23,3,2,0,0.0
2024-02-17,Google,Shopping,AU,goog_c05,19,3,2,0,0.0
2024-02-17,Google,Shopping,AU,goog_c06,16,2,1,0,0.0
2024-02-17,Google,Shopping,DE,goog_c05,15,2,2,1,123.65
2024-02-17,Google,Shopping,DE,goog_c06,14,2,1,0,0.0
2024-02-17,Google,Shopping,PT,goog_c05,10,1,1,0,0.0
2024-02-17,Google,Shopping,PT,goog_c06,9,2,2,1,123.65
2024-02-17,Google,Performance Max,US,goog_c07,279,50,27,3,370.94
2024-02-17,Google,Performance Max,US,goog_c08,221,41,25,2,247.3
2024-02-17,Google,Performance Max,UK,goog_c07,45,8,5,0,0.0
2024-02-17,Google,Performance Max,UK,goog_c08,37,8,4,0,0.0
2024-02-17,Google,Performance Max,CA,goog_c07,29,4,2,0,0.0
2024-02-17,Google,Performance Max,CA,goog_c08,27,5,3,0,0.0
2024-02-17,Google,Performance Max,AU,goog_c07,31,6,3,0,0.0
2024-02-17,Google,Performance Max,AU,goog_c08,23,4,2,0,0.0
2024-02-17,Google,Performance Max,DE,goog_c07,27,5,3,0,0.0
2024-02-17,Google,Performance Max,DE,goog_c08,20,4,2,0,0.0
2024-02-17,Google,Performance Max,PT,goog_c07,25,5,3,1,123.65
2024-02-17,Google,Performance Max,PT,goog_c08,19,3,2,1,123.65
2024-02-17,Meta,Prospecting,US,meta_c01,137,23,10,0,0.0
2024-02-17,Meta,Prospecting,US,meta_c02,109,20,8,0,0.0
2024-02-17,Meta,Prospecting,US,meta_c03,67,12,6,0,0.0
2024-02-17,Meta,Prospecting,US,meta_c04,71,13,5,0,0.0
2024-02-17,Meta,Prospecting,US,meta_c05,48,9,5,0,0.0
2024-02-17,Meta,Prospecting,US,meta_c06,35,6,3,0,0.0
2024-02-17,Meta,Prospecting,UK,meta_c01,34,6,3,0,0.0
2024-02-17,Meta,Prospecting,UK,meta_c02,37,6,3,0,0.0
2024-02-17,Meta,Prospecting,UK,meta_c03,14,3,1,0,0.0
2024-02-17,Meta,Prospecting,UK,meta_c04,13,2,1,0,0.0
2024-02-17,Meta,Prospecting,UK,meta_c05,14,2,1,0,0.0
2024-02-17,Meta,Prospecting,UK,meta_c06,9,1,1,0,0.0
2024-02-17,Meta,Prospecting,CA,meta_c01,23,5,2,0,0.0
2024-02-17,Meta,Prospecting,CA,meta_c02,22,4,2,0,0.0
2024-02-17,Meta,Prospecting,CA,meta_c03,9,2,1,0,0.0
2024-02-17,Meta,Prospecting,CA,meta_c04,10,2,1,0,0.0
2024-02-17,Meta,Prospecting,CA,meta_c05,6,1,0,0,0.0
2024-02-17,Meta,Prospecting,CA,meta_c06,5,1,0,0,0.0
2024-02-17,Meta,Prospecting,AU,meta_c01,12,2,1,0,0.0
2024-02-17,Meta,Prospecting,AU,meta_c02,15,2,1,0,0.0
2024-02-17,Meta,Prospecting,AU,meta_c03,7,1,0,0,0.0
2024-02-17,Meta,Prospecting,AU,meta_c04,7,1,0,0,0.0
2024-02-17,Meta,Prospecting,AU,meta_c05,6,1,0,0,0.0
2024-02-17,Meta,Prospecting,AU,meta_c06,5,1,0,0,0.0
2024-02-17,Meta,Prospecting,DE,meta_c01,19,3,1,0,0.0
2024-02-17,Meta,Prospecting,DE,meta_c02,19,3,1,0,0.0
2024-02-17,Meta,Prospecting,DE,meta_c03,9,2,1,0,0.0
2024-02-17,Meta,Prospecting,DE,meta_c04,9,2,1,0,0.0
2024-02-17,Meta,Prospecting,DE,meta_c05,5,1,0,0,0.0
2024-02-17,Meta,Prospecting,DE,meta_c06,5,1,0,0,0.0
2024-02-17,Meta,Prospecting,PT,meta_c01,11,2,1,0,0.0
2024-02-17,Meta,Prospecting,PT,meta_c02,13,2,1,0,0.0
2024-02-17,Meta,Prospecting,PT,meta_c03,5,1,0,0,0.0
2024-02-17,Meta,Prospecting,PT,meta_c04,5,1,0,0,0.0
2024-02-17,Meta,Prospecting,PT,meta_c05,4,1,0,0,0.0
2024-02-17,Meta,Prospecting,PT,meta_c06,3,0,0,0,0.0
2024-02-17,Meta,Retargeting,US,meta_c01,48,8,6,1,123.65
2024-02-17,Meta,Retargeting,US,meta_c02,46,6,4,1,123.65
2024-02-17,Meta,Retargeting,US,meta_c03,20,3,2,0,0.0
2024-02-17,Meta,Retargeting,US,meta_c04,19,3,2,1,123.65
2024-02-17,Meta,Retargeting,US,meta_c05,11,2,1,0,0.0
2024-02-17,Meta,Retargeting,US,meta_c06,10,2,1,0,0.0
2024-02-17,Meta,Retargeting,UK,meta_c01,12,2,1,0,0.0
2024-02-17,Meta,Retargeting,UK,meta_c02,11,2,1,0,0.0
2024-02-17,Meta,Retargeting,UK,meta_c03,5,1,1,0,0.0
2024-02-17,Meta,Retargeting,UK,meta_c04,5,1,1,0,0.0
2024-02-17,Meta,Retargeting,UK,meta_c05,3,1,1,0,0.0
2024-02-17,Meta,Retargeting,UK,meta_c06,2,0,0,0,0.0
2024-02-17,Meta,Retargeting,CA,meta_c01,11,2,1,0,0.0
2024-02-17,Meta,Retargeting,CA,meta_c02,9,1,1,0,0.0
2024-02-17,Meta,Retargeting,CA,meta_c03,4,1,1,0,0.0
2024-02-17,Meta,Retargeting,CA,meta_c04,4,1,1,0,0.0
2024-02-17,Meta,Retargeting,CA,meta_c05,2,0,0,0,0.0
2024-02-17,Meta,Retargeting,CA,meta_c06,2,0,0,0,0.0
2024-02-17,Meta,Retargeting,AU,meta_c01,7,1,1,0,0.0
2024-02-17,Meta,Retargeting,AU,meta_c02,6,1,1,0,0.0
2024-02-17,Meta,Retargeting,AU,meta_c03,2,0,0,0,0.0
2024-02-17,Meta,Retargeting,AU,meta_c04,3,1,1,0,0.0
2024-02-17,Meta,Retargeting,AU,meta_c05,2,0,0,0,0.0
2024-02-17,Meta,Retargeting,AU,meta_c06,1,0,0,0,0.0
2024-02-17,Meta,Retargeting,DE,meta_c01,8,1,1,0,0.0
2024-02-17,Meta,Retargeting,DE,meta_c02,6,1,1,0,0.0
2024-02-17,Meta,Retargeting,DE,meta_c03,3,1,1,0,0.0
2024-02-17,Meta,Retargeting,DE,meta_c04,2,0,0,0,0.0
2024-02-17,Meta,Retargeting,DE,meta_c05,1,0,0,0,0.0
2024-02-17,Meta,Retargeting,DE,meta_c06,1,0,0,0,0.0
2024-02-17,Meta,Retargeting,PT,meta_c01,5,1,1,1,123.65
2024-02-17,Meta,Retargeting,PT,meta_c02,5,1,1,0,0.0
2024-02-17,Meta,Retargeting,PT,meta_c03,2,0,0,0,0.0
2024-02-17,Meta,Retargeting,PT,meta_c04,2,0,0,0,0.0
2024-02-17,Meta,Retargeting,PT,meta_c05,1,0,0,0,0.0
2024-02-17,Meta,Retargeting,PT,meta_c06,1,0,0,0,0.0
2024-02-17,Direct,Unattributed,Unknown,none,0,0,0,17,2102.02
2024-02-18,Google,Brand Search,US,goog_c01,54,9,9,6,736.51
2024-02-18,Google,Brand Search,US,goog_c02,38,7,6,3,368.26
2024-02-18,Google,Brand Search,UK,goog_c01,11,2,2,1,122.75
2024-02-18,Google,Brand Search,UK,goog_c02,11,2,1,0,0.0
2024-02-18,Google,Brand Search,CA,goog_c01,7,1,1,1,122.75
2024-02-18,Google,Brand Search,CA,goog_c02,7,1,1,0,0.0
2024-02-18,Google,Brand Search,AU,goog_c01,6,1,1,0,0.0
2024-02-18,Google,Brand Search,AU,goog_c02,6,1,1,0,0.0
2024-02-18,Google,Brand Search,DE,goog_c01,7,1,1,0,0.0
2024-02-18,Google,Brand Search,DE,goog_c02,5,1,1,0,0.0
2024-02-18,Google,Brand Search,PT,goog_c01,3,2,2,1,122.75
2024-02-18,Google,Brand Search,PT,goog_c02,3,1,1,1,122.75
2024-02-18,Google,Non-Brand Search,US,goog_c03,134,18,14,5,613.76
2024-02-18,Google,Non-Brand Search,US,goog_c04,126,17,11,1,122.75
2024-02-18,Google,Non-Brand Search,UK,goog_c03,30,5,4,1,122.75
2024-02-18,Google,Non-Brand Search,UK,goog_c04,30,5,4,0,0.0
2024-02-18,Google,Non-Brand Search,CA,goog_c03,21,3,2,0,0.0
2024-02-18,Google,Non-Brand Search,CA,goog_c04,19,3,2,0,0.0
2024-02-18,Google,Non-Brand Search,AU,goog_c03,21,3,2,0,0.0
2024-02-18,Google,Non-Brand Search,AU,goog_c04,19,3,2,0,0.0
2024-02-18,Google,Non-Brand Search,DE,goog_c03,15,2,1,0,0.0
2024-02-18,Google,Non-Brand Search,DE,goog_c04,16,3,2,0,0.0
2024-02-18,Google,Non-Brand Search,PT,goog_c03,11,2,1,0,0.0
2024-02-18,Google,Non-Brand Search,PT,goog_c04,9,2,2,2,245.5
2024-02-18,Google,Shopping,US,goog_c05,145,21,16,0,0.0
2024-02-18,Google,Shopping,US,goog_c06,167,23,17,3,368.26
2024-02-18,Google,Shopping,UK,goog_c05,33,5,3,0,0.0
2024-02-18,Google,Shopping,UK,goog_c06,27,4,3,0,0.0
2024-02-18,Google,Shopping,CA,goog_c05,19,3,2,0,0.0
2024-02-18,Google,Shopping,CA,goog_c06,17,3,2,0,0.0
2024-02-18,Google,Shopping,AU,goog_c05,17,2,1,0,0.0
2024-02-18,Google,Shopping,AU,goog_c06,17,2,1,0,0.0
2024-02-18,Google,Shopping,DE,goog_c05,19,3,2,0,0.0
2024-02-18,Google,Shopping,DE,goog_c06,16,2,1,1,122.75
2024-02-18,Google,Shopping,PT,goog_c05,8,1,1,0,0.0
2024-02-18,Google,Shopping,PT,goog_c06,10,1,1,0,0.0
2024-02-18,Google,Performance Max,US,goog_c07,187,34,18,0,0.0
2024-02-18,Google,Performance Max,US,goog_c08,154,25,14,2,245.5
2024-02-18,Google,Performance Max,UK,goog_c07,56,10,6,0,0.0
2024-02-18,Google,Performance Max,UK,goog_c08,48,8,5,0,0.0
2024-02-18,Google,Performance Max,CA,goog_c07,30,7,4,1,122.75
2024-02-18,Google,Performance Max,CA,goog_c08,33,6,3,0,0.0
2024-02-18,Google,Performance Max,AU,goog_c07,28,5,3,0,0.0
2024-02-18,Google,Performance Max,AU,goog_c08,19,4,2,0,0.0
2024-02-18,Google,Performance Max,DE,goog_c07,29,5,3,0,0.0
2024-02-18,Google,Performance Max,DE,goog_c08,25,5,3,0,0.0
2024-02-18,Google,Performance Max,PT,goog_c07,22,4,2,0,0.0
2024-02-18,Google,Performance Max,PT,goog_c08,19,4,2,0,0.0
2024-02-18,Meta,Prospecting,US,meta_c01,150,25,12,1,122.75
2024-02-18,Meta,Prospecting,US,meta_c02,153,25,12,1,122.75
2024-02-18,Meta,Prospecting,US,meta_c03,61,9,4,0,0.0
2024-02-18,Meta,Prospecting,US,meta_c04,53,9,4,0,0.0
2024-02-18,Meta,Prospecting,US,meta_c05,41,7,3,0,0.0
2024-02-18,Meta,Prospecting,US,meta_c06,41,6,2,0,0.0
2024-02-18,Meta,Prospecting,UK,meta_c01,31,6,3,0,0.0
2024-02-18,Meta,Prospecting,UK,meta_c02,29,5,2,0,0.0
2024-02-18,Meta,Prospecting,UK,meta_c03,15,2,1,0,0.0
2024-02-18,Meta,Prospecting,UK,meta_c04,16,2,1,0,0.0
2024-02-18,Meta,Prospecting,UK,meta_c05,9,2,1,0,0.0
2024-02-18,Meta,Prospecting,UK,meta_c06,8,1,0,0,0.0
2024-02-18,Meta,Prospecting,CA,meta_c01,18,3,1,0,0.0
2024-02-18,Meta,Prospecting,CA,meta_c02,22,3,1,0,0.0
2024-02-18,Meta,Prospecting,CA,meta_c03,10,2,1,0,0.0
2024-02-18,Meta,Prospecting,CA,meta_c04,10,2,1,0,0.0
2024-02-18,Meta,Prospecting,CA,meta_c05,7,1,0,0,0.0
2024-02-18,Meta,Prospecting,CA,meta_c06,5,1,0,0,0.0
2024-02-18,Meta,Prospecting,AU,meta_c01,20,3,1,0,0.0
2024-02-18,Meta,Prospecting,AU,meta_c02,17,3,1,0,0.0
2024-02-18,Meta,Prospecting,AU,meta_c03,9,2,1,0,0.0
2024-02-18,Meta,Prospecting,AU,meta_c04,9,1,0,0,0.0
2024-02-18,Meta,Prospecting,AU,meta_c05,6,1,0,0,0.0
2024-02-18,Meta,Prospecting,AU,meta_c06,5,1,0,0,0.0
2024-02-18,Meta,Prospecting,DE,meta_c01,16,3,1,0,0.0
2024-02-18,Meta,Prospecting,DE,meta_c02,16,3,1,0,0.0
2024-02-18,Meta,Prospecting,DE,meta_c03,8,1,0,0,0.0
2024-02-18,Meta,Prospecting,DE,meta_c04,6,1,0,0,0.0
2024-02-18,Meta,Prospecting,DE,meta_c05,5,1,0,0,0.0
2024-02-18,Meta,Prospecting,DE,meta_c06,4,1,0,0,0.0
2024-02-18,Meta,Prospecting,PT,meta_c01,13,2,1,0,0.0
2024-02-18,Meta,Prospecting,PT,meta_c02,12,2,1,0,0.0
2024-02-18,Meta,Prospecting,PT,meta_c03,6,1,0,0,0.0
2024-02-18,Meta,Prospecting,PT,meta_c04,6,1,0,0,0.0
2024-02-18,Meta,Prospecting,PT,meta_c05,3,0,0,0,0.0
2024-02-18,Meta,Prospecting,PT,meta_c06,3,1,0,0,0.0
2024-02-18,Meta,Retargeting,US,meta_c01,55,10,7,0,0.0
2024-02-18,Meta,Retargeting,US,meta_c02,39,5,3,0,0.0
2024-02-18,Meta,Retargeting,US,meta_c03,16,3,2,0,0.0
2024-02-18,Meta,Retargeting,US,meta_c04,16,3,2,1,122.75
2024-02-18,Meta,Retargeting,US,meta_c05,10,2,1,0,0.0
2024-02-18,Meta,Retargeting,US,meta_c06,9,1,1,0,0.0
2024-02-18,Meta,Retargeting,UK,meta_c01,10,2,1,0,0.0
2024-02-18,Meta,Retargeting,UK,meta_c02,13,2,1,0,0.0
2024-02-18,Meta,Retargeting,UK,meta_c03,4,1,1,0,0.0
2024-02-18,Meta,Retargeting,UK,meta_c04,3,0,0,0,0.0
2024-02-18,Meta,Retargeting,UK,meta_c05,3,0,0,0,0.0
2024-02-18,Meta,Retargeting,UK,meta_c06,2,0,0,0,0.0
2024-02-18,Meta,Retargeting,CA,meta_c01,9,2,1,1,122.75
2024-02-18,Meta,Retargeting,CA,meta_c02,7,1,1,0,0.0
2024-02-18,Meta,Retargeting,CA,meta_c03,3,0,0,0,0.0
2024-02-18,Meta,Retargeting,CA,meta_c04,2,0,0,0,0.0
2024-02-18,Meta,Retargeting,CA,meta_c05,2,0,0,0,0.0
2024-02-18,Meta,Retargeting,CA,meta_c06,2,0,0,0,0.0
2024-02-18,Meta,Retargeting,AU,meta_c01,7,1,1,0,0.0
2024-02-18,Meta,Retargeting,AU,meta_c02,7,1,1,0,0.0
2024-02-18,Meta,Retargeting,AU,meta_c03,3,1,1,0,0.0
2024-02-18,Meta,Retargeting,AU,meta_c04,3,0,0,0,0.0
2024-02-18,Meta,Retargeting,AU,meta_c05,2,0,0,0,0.0
2024-02-18,Meta,Retargeting,AU,meta_c06,1,0,0,0,0.0
2024-02-18,Meta,Retargeting,DE,meta_c01,6,1,1,0,0.0
2024-02-18,Meta,Retargeting,DE,meta_c02,5,1,1,0,0.0
2024-02-18,Meta,Retargeting,DE,meta_c03,2,0,0,0,0.0
2024-02-18,Meta,Retargeting,DE,meta_c04,2,0,0,0,0.0
2024-02-18,Meta,Retargeting,DE,meta_c05,1,0,0,0,0.0
2024-02-18,Meta,Retargeting,DE,meta_c06,1,0,0,0,0.0
2024-02-18,Meta,Retargeting,PT,meta_c01,4,1,1,0,0.0
2024-02-18,Meta,Retargeting,PT,meta_c02,4,1,1,0,0.0
2024-02-18,Meta,Retargeting,PT,meta_c03,2,0,0,0,0.0
2024-02-18,Meta,Retargeting,PT,meta_c04,2,0,0,0,0.0
2024-02-18,Meta,Retargeting,PT,meta_c05,1,0,0,0,0.0
2024-02-18,Meta,Retargeting,PT,meta_c06,1,0,0,0,0.0
2024-02-18,Direct,Unattributed,Unknown,none,0,0,0,25,3068.8
2024-02-19,Google,Brand Search,US,goog_c01,34,7,6,2,242.88
2024-02-19,Google,Brand Search,US,goog_c02,28,5,4,1,121.44
2024-02-19,Google,Brand Search,UK,goog_c01,10,2,2,0,0.0
2024-02-19,Google,Brand Search,UK,goog_c02,7,1,1,0,0.0
2024-02-19,Google,Brand Search,CA,goog_c01,7,1,1,1,121.44
2024-02-19,Google,Brand Search,CA,goog_c02,7,3,3,1,121.44
2024-02-19,Google,Brand Search,AU,goog_c01,6,1,1,0,0.0
2024-02-19,Google,Brand Search,AU,goog_c02,4,1,1,0,0.0
2024-02-19,Google,Brand Search,DE,goog_c01,4,1,1,0,0.0
2024-02-19,Google,Brand Search,DE,goog_c02,3,1,1,0,0.0
2024-02-19,Google,Brand Search,PT,goog_c01,2,2,2,1,121.44
2024-02-19,Google,Brand Search,PT,goog_c02,2,2,2,0,0.0
2024-02-19,Google,Non-Brand Search,US,goog_c03,113,19,14,4,485.76
2024-02-19,Google,Non-Brand Search,US,goog_c04,86,13,8,2,242.88
