date,channel,campaign,geo,creative_id,impressions,clicks,cost,sessions,add_to_cart,begin_checkout,purchase,revenue,ctr,cvr,roas,cpa,cpc,atc_to_purchase_rate,attribution_type,tracking_period
2024-03-09,Meta,Retargeting,UK,meta_c06,150,3,1.63,3,0,0,0,0.0,0.02,0.0,0.0,,0.5433,,attributed,post_fix
2024-03-09,Meta,Retargeting,US,meta_c01,2272,58,33.97,50,9,6,0,0.0,0.02553,0.0,0.0,,0.5857,0.0,attributed,post_fix
2024-03-09,Meta,Retargeting,US,meta_c02,1986,50,29.95,45,7,5,1,118.66,0.02518,0.02222,3.9619,29.95,0.599,0.14286,attributed,post_fix
2024-03-09,Meta,Retargeting,US,meta_c03,939,24,12.59,23,4,3,0,0.0,0.02556,0.0,0.0,,0.5246,0.0,attributed,post_fix
2024-03-09,Meta,Retargeting,US,meta_c04,745,17,11.44,15,2,2,0,0.0,0.02282,0.0,0.0,,0.6729,0.0,attributed,post_fix
2024-03-09,Meta,Retargeting,US,meta_c05,502,13,7.2,11,1,1,0,0.0,0.0259,0.0,0.0,,0.5538,0.0,attributed,post_fix
2024-03-09,Meta,Retargeting,US,meta_c06,477,12,6.4,10,2,1,0,0.0,0.02516,0.0,0.0,,0.5333,0.0,attributed,post_fix
2024-03-10,Direct,Unattributed,Unknown,none,0,0,0.0,0,0,0,0,0.0,,,,,,,unattributed,post_fix
2024-03-10,Google,Brand Search,AU,goog_c01,127,9,14.53,9,2,2,0,0.0,0.07087,0.0,0.0,,1.6144,0.0,attributed,post_fix
2024-03-10,Google,Brand Search,AU,goog_c02,90,6,11.43,5,1,1,0,0.0,0.06667,0.0,0.0,,1.905,0.0,attributed,post_fix
2024-03-10,Google,Brand Search,CA,goog_c01,152,11,18.0,9,3,3,3,363.21,0.07237,0.33333,20.1783,6.0,1.6364,1.0,attributed,post_fix
2024-03-10,Google,Brand Search,CA,goog_c02,87,7,12.63,6,1,1,1,121.07,0.08046,0.16667,9.5859,12.63,1.8043,1.0,attributed,post_fix
2024-03-10,Google,Brand Search,DE,goog_c01,105,7,14.03,6,1,1,0,0.0,0.06667,0.0,0.0,,2.0043,0.0,attributed,post_fix
2024-03-10,Google,Brand Search,DE,goog_c02,77,5,10.36,5,1,1,1,121.07,0.06494,0.2,11.6863,10.36,2.072,1.0,attributed,post_fix
2024-03-10,Google,Brand Search,PT,goog_c01,22,4,7.65,3,2,2,2,242.14,0.18182,0.66667,31.6523,3.83,1.9125,1.0,attributed,post_fix
2024-03-10,Google,Brand Search,PT,goog_c02,26,4,6.96,4,1,1,1,121.07,0.15385,0.25,17.3951,6.96,1.74,1.0,attributed,post_fix
2024-03-10,Google,Brand Search,UK,goog_c01,200,15,23.87,13,2,2,0,0.0,0.075,0.0,0.0,,1.5913,0.0,attributed,post_fix
2024-03-10,Google,Brand Search,UK,goog_c02,127,10,18.89,9,2,2,0,0.0,0.07874,0.0,0.0,,1.889,0.0,attributed,post_fix
2024-03-10,Google,Brand Search,US,goog_c01,618,50,105.05,44,7,7,7,847.5,0.08091,0.15909,8.0676,15.01,2.101,1.0,attributed,post_fix
2024-03-10,Google,Brand Search,US,goog_c02,524,44,81.61,40,7,6,6,726.43,0.08397,0.15,8.9012,13.6,1.8548,0.85714,attributed,post_fix
2024-03-10,Google,Non-Brand Search,AU,goog_c03,732,19,18.0,18,2,1,1,121.07,0.02596,0.05556,6.7261,18.0,0.9474,0.5,attributed,post_fix
2024-03-10,Google,Non-Brand Search,AU,goog_c04,573,16,15.95,15,2,1,0,0.0,0.02792,0.0,0.0,,0.9969,0.0,attributed,post_fix
2024-03-10,Google,Non-Brand Search,CA,goog_c03,928,27,25.45,25,4,3,1,121.07,0.02909,0.04,4.7572,25.45,0.9426,0.25,attributed,post_fix
2024-03-10,Google,Non-Brand Search,CA,goog_c04,875,24,20.8,20,3,2,0,0.0,0.02743,0.0,0.0,,0.8667,0.0,attributed,post_fix
2024-03-10,Google,Non-Brand Search,DE,goog_c03,670,18,17.73,16,2,2,0,0.0,0.02687,0.0,0.0,,0.985,0.0,attributed,post_fix
2024-03-10,Google,Non-Brand Search,DE,goog_c04,641,15,15.08,13,2,2,0,0.0,0.0234,0.0,0.0,,1.0053,0.0,attributed,post_fix
2024-03-10,Google,Non-Brand Search,PT,goog_c03,182,12,11.33,11,2,1,0,0.0,0.06593,0.0,0.0,,0.9442,0.0,attributed,post_fix
2024-03-10,Google,Non-Brand Search,PT,goog_c04,202,11,9.89,10,2,2,1,121.07,0.05446,0.1,12.2417,9.89,0.8991,0.5,attributed,post_fix
2024-03-10,Google,Non-Brand Search,UK,goog_c03,1205,36,33.5,31,5,3,0,0.0,0.02988,0.0,0.0,,0.9306,0.0,attributed,post_fix
2024-03-10,Google,Non-Brand Search,UK,goog_c04,1131,32,31.33,28,5,3,1,121.07,0.02829,0.03571,3.8643,31.33,0.9791,0.2,attributed,post_fix
2024-03-10,Google,Non-Brand Search,US,goog_c03,5074,155,135.14,132,21,15,4,484.28,0.03055,0.0303,3.5835,33.78,0.8719,0.19048,attributed,post_fix
2024-03-10,Google,Non-Brand Search,US,goog_c04,4364,130,117.4,119,19,14,1,121.07,0.02979,0.0084,1.0313,117.4,0.9031,0.05263,attributed,post_fix
2024-03-10,Google,Performance Max,AU,goog_c07,4484,28,22.29,24,5,2,0,0.0,0.00624,0.0,0.0,,0.7961,0.0,attributed,post_fix
2024-03-10,Google,Performance Max,AU,goog_c08,4394,29,22.69,26,5,3,0,0.0,0.0066,0.0,0.0,,0.7824,0.0,attributed,post_fix
2024-03-10,Google,Performance Max,CA,goog_c07,5229,38,30.6,33,6,4,0,0.0,0.00727,0.0,0.0,,0.8053,0.0,attributed,post_fix
2024-03-10,Google,Performance Max,CA,goog_c08,4293,29,24.85,25,5,3,0,0.0,0.00676,0.0,0.0,,0.8569,0.0,attributed,post_fix
2024-03-10,Google,Performance Max,DE,goog_c07,4358,27,22.58,25,5,3,0,0.0,0.0062,0.0,0.0,,0.8363,0.0,attributed,post_fix
2024-03-10,Google,Performance Max,DE,goog_c08,4242,30,20.48,27,5,3,0,0.0,0.00707,0.0,0.0,,0.6827,0.0,attributed,post_fix
2024-03-10,Google,Performance Max,PT,goog_c07,1291,21,17.93,18,3,2,0,0.0,0.01627,0.0,0.0,,0.8538,0.0,attributed,post_fix
2024-03-10,Google,Performance Max,PT,goog_c08,1078,16,15.58,15,3,2,0,0.0,0.01484,0.0,0.0,,0.9738,0.0,attributed,post_fix
2024-03-10,Google,Performance Max,UK,goog_c07,6120,49,43.44,44,8,5,1,121.07,0.00801,0.02273,2.7871,43.44,0.8865,0.125,attributed,post_fix
2024-03-10,Google,Performance Max,UK,goog_c08,5333,39,36.25,36,7,4,0,0.0,0.00731,0.0,0.0,,0.9295,0.0,attributed,post_fix
2024-03-10,Google,Performance Max,US,goog_c07,26228,213,167.61,191,34,19,2,242.14,0.00812,0.01047,1.4447,83.81,0.7869,0.05882,attributed,post_fix
2024-03-10,Google,Performance Max,US,goog_c08,26900,198,145.79,188,39,21,1,121.07,0.00736,0.00532,0.8304,145.79,0.7363,0.02564,attributed,post_fix
2024-03-10,Google,Shopping,AU,goog_c05,1853,25,14.31,23,3,2,0,0.0,0.01349,0.0,0.0,,0.5724,0.0,attributed,post_fix
2024-03-10,Google,Shopping,AU,goog_c06,1234,16,12.82,14,2,1,0,0.0,0.01297,0.0,0.0,,0.8013,0.0,attributed,post_fix
2024-03-10,Google,Shopping,CA,goog_c05,2119,27,17.45,23,3,2,0,0.0,0.01274,0.0,0.0,,0.6463,0.0,attributed,post_fix
2024-03-10,Google,Shopping,CA,goog_c06,1852,28,17.95,25,4,3,0,0.0,0.01512,0.0,0.0,,0.6411,0.0,attributed,post_fix
2024-03-10,Google,Shopping,DE,goog_c05,1121,14,10.2,13,2,1,0,0.0,0.01249,0.0,0.0,,0.7286,0.0,attributed,post_fix
2024-03-10,Google,Shopping,DE,goog_c06,1381,18,11.93,14,2,1,0,0.0,0.01303,0.0,0.0,,0.6628,0.0,attributed,post_fix
2024-03-10,Google,Shopping,PT,goog_c05,528,17,9.06,16,2,2,2,242.14,0.0322,0.125,26.7263,4.53,0.5329,1.0,attributed,post_fix
2024-03-10,Google,Shopping,PT,goog_c06,522,13,8.48,10,1,1,1,121.07,0.0249,0.1,14.2771,8.48,0.6523,1.0,attributed,post_fix
2024-03-10,Google,Shopping,UK,goog_c05,2595,40,25.32,39,6,4,0,0.0,0.01541,0.0,0.0,,0.633,0.0,attributed,post_fix
2024-03-10,Google,Shopping,UK,goog_c06,2838,39,26.86,33,5,3,0,0.0,0.01374,0.0,0.0,,0.6887,0.0,attributed,post_fix
2024-03-10,Google,Shopping,US,goog_c05,11714,168,94.88,137,15,10,2,242.14,0.01434,0.0146,2.5521,47.44,0.5648,0.13333,attributed,post_fix
2024-03-10,Google,Shopping,US,goog_c06,9763,144,103.46,132,17,12,5,605.36,0.01475,0.03788,5.8512,20.69,0.7185,0.29412,attributed,post_fix
2024-03-10,Meta,Prospecting,AU,meta_c01,1895,19,9.58,17,3,1,0,0.0,0.01003,0.0,0.0,,0.5042,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,AU,meta_c02,1631,19,8.66,18,3,1,0,0.0,0.01165,0.0,0.0,,0.4558,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,AU,meta_c03,856,8,4.2,7,1,0,0,0.0,0.00935,0.0,0.0,,0.525,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,AU,meta_c04,979,10,4.36,9,2,1,0,0.0,0.01021,0.0,0.0,,0.436,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,AU,meta_c05,535,6,2.71,5,1,0,0,0.0,0.01121,0.0,0.0,,0.4517,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,AU,meta_c06,508,5,2.54,5,1,0,0,0.0,0.00984,0.0,0.0,,0.508,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,CA,meta_c01,2132,24,10.73,22,4,2,0,0.0,0.01126,0.0,0.0,,0.4471,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,CA,meta_c02,2598,25,11.08,22,4,2,0,0.0,0.00962,0.0,0.0,,0.4432,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,CA,meta_c03,1054,12,5.71,10,2,1,0,0.0,0.01139,0.0,0.0,,0.4758,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,CA,meta_c04,987,11,5.07,10,2,1,0,0.0,0.01114,0.0,0.0,,0.4609,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,CA,meta_c05,720,8,3.77,7,1,0,0,0.0,0.01111,0.0,0.0,,0.4713,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,CA,meta_c06,718,8,3.17,7,1,0,0,0.0,0.01114,0.0,0.0,,0.3963,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,DE,meta_c01,1679,16,7.27,13,2,1,0,0.0,0.00953,0.0,0.0,,0.4544,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,DE,meta_c02,1709,18,7.59,16,3,1,0,0.0,0.01053,0.0,0.0,,0.4217,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,DE,meta_c03,988,10,4.08,10,2,1,0,0.0,0.01012,0.0,0.0,,0.408,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,DE,meta_c04,701,7,3.54,6,1,0,0,0.0,0.00999,0.0,0.0,,0.5057,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,DE,meta_c05,553,5,2.66,5,1,0,0,0.0,0.00904,0.0,0.0,,0.532,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,DE,meta_c06,575,6,2.33,5,1,0,0,0.0,0.01043,0.0,0.0,,0.3883,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,PT,meta_c01,560,13,5.11,11,2,1,0,0.0,0.02321,0.0,0.0,,0.3931,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,PT,meta_c02,601,13,5.67,11,2,1,0,0.0,0.02163,0.0,0.0,,0.4362,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,PT,meta_c03,227,6,3.09,6,1,0,0,0.0,0.02643,0.0,0.0,,0.515,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,PT,meta_c04,245,6,2.53,5,1,0,0,0.0,0.02449,0.0,0.0,,0.4217,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,PT,meta_c05,180,4,1.85,3,1,0,0,0.0,0.02222,0.0,0.0,,0.4625,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,PT,meta_c06,125,3,1.64,3,1,1,1,121.07,0.024,0.33333,73.8232,1.64,0.5467,1.0,attributed,post_fix
2024-03-10,Meta,Prospecting,UK,meta_c01,2481,29,14.93,24,4,2,0,0.0,0.01169,0.0,0.0,,0.5148,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,UK,meta_c02,3244,37,16.17,29,5,2,0,0.0,0.01141,0.0,0.0,,0.437,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,UK,meta_c03,1611,19,7.93,15,2,1,1,121.07,0.01179,0.06667,15.2673,7.93,0.4174,0.5,attributed,post_fix
2024-03-10,Meta,Prospecting,UK,meta_c04,1744,18,7.46,16,3,1,0,0.0,0.01032,0.0,0.0,,0.4144,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,UK,meta_c05,1166,12,5.13,11,2,1,0,0.0,0.01029,0.0,0.0,,0.4275,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,UK,meta_c06,1038,12,5.04,11,2,1,0,0.0,0.01156,0.0,0.0,,0.42,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,US,meta_c01,9466,115,59.48,109,20,9,0,0.0,0.01215,0.0,0.0,,0.5172,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,US,meta_c02,10980,138,67.41,123,19,9,0,0.0,0.01257,0.0,0.0,,0.4885,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,US,meta_c03,5489,70,35.01,65,11,5,0,0.0,0.01275,0.0,0.0,,0.5001,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,US,meta_c04,6214,73,29.85,72,11,5,0,0.0,0.01175,0.0,0.0,,0.4089,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,US,meta_c05,3964,45,22.38,38,6,2,0,0.0,0.01135,0.0,0.0,,0.4973,0.0,attributed,post_fix
2024-03-10,Meta,Prospecting,US,meta_c06,3633,46,18.48,40,7,3,0,0.0,0.01266,0.0,0.0,,0.4017,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,AU,meta_c01,367,8,4.09,7,1,1,0,0.0,0.0218,0.0,0.0,,0.5113,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,AU,meta_c02,342,8,3.91,7,1,1,1,121.07,0.02339,0.14286,30.9642,3.91,0.4888,1.0,attributed,post_fix
2024-03-10,Meta,Retargeting,AU,meta_c03,132,3,1.44,3,1,1,0,0.0,0.02273,0.0,0.0,,0.48,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,AU,meta_c04,78,2,1.3,2,0,0,0,0.0,0.02564,0.0,0.0,,0.65,,attributed,post_fix
2024-03-10,Meta,Retargeting,AU,meta_c05,47,1,0.85,1,0,0,0,0.0,0.02128,0.0,0.0,,0.85,,attributed,post_fix
2024-03-10,Meta,Retargeting,AU,meta_c06,46,1,0.7,1,0,0,0,0.0,0.02174,0.0,0.0,,0.7,,attributed,post_fix
2024-03-10,Meta,Retargeting,CA,meta_c01,539,12,5.76,10,2,1,0,0.0,0.02226,0.0,0.0,,0.48,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,CA,meta_c02,314,8,5.11,7,1,1,0,0.0,0.02548,0.0,0.0,,0.6388,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,CA,meta_c03,135,3,2.04,3,1,1,0,0.0,0.02222,0.0,0.0,,0.68,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,CA,meta_c04,127,3,1.71,3,1,1,0,0.0,0.02362,0.0,0.0,,0.57,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,CA,meta_c05,80,2,1.18,2,0,0,0,0.0,0.025,0.0,0.0,,0.59,,attributed,post_fix
2024-03-10,Meta,Retargeting,CA,meta_c06,88,2,0.98,2,0,0,0,0.0,0.02273,0.0,0.0,,0.49,,attributed,post_fix
2024-03-10,Meta,Retargeting,DE,meta_c01,345,7,3.81,7,1,1,0,0.0,0.02029,0.0,0.0,,0.5443,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,DE,meta_c02,315,7,3.57,6,1,1,0,0.0,0.02222,0.0,0.0,,0.51,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,DE,meta_c03,156,3,1.56,2,0,0,0,0.0,0.01923,0.0,0.0,,0.52,,attributed,post_fix
2024-03-10,Meta,Retargeting,DE,meta_c04,154,3,1.45,3,1,1,0,0.0,0.01948,0.0,0.0,,0.4833,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,DE,meta_c05,98,2,0.93,2,0,0,0,0.0,0.02041,0.0,0.0,,0.465,,attributed,post_fix
2024-03-10,Meta,Retargeting,DE,meta_c06,51,1,0.78,1,0,0,0,0.0,0.01961,0.0,0.0,,0.78,,attributed,post_fix
2024-03-10,Meta,Retargeting,PT,meta_c01,102,5,2.73,4,1,1,0,0.0,0.04902,0.0,0.0,,0.546,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,PT,meta_c02,83,4,2.59,4,1,1,0,0.0,0.04819,0.0,0.0,,0.6475,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,PT,meta_c03,20,1,1.0,1,1,1,1,121.07,0.05,1.0,121.07,1.0,1.0,1.0,attributed,post_fix
2024-03-10,Meta,Retargeting,PT,meta_c04,38,2,0.86,2,0,0,0,0.0,0.05263,0.0,0.0,,0.43,,attributed,post_fix
2024-03-10,Meta,Retargeting,PT,meta_c05,18,1,0.57,1,0,0,0,0.0,0.05556,0.0,0.0,,0.57,,attributed,post_fix
2024-03-10,Meta,Retargeting,PT,meta_c06,19,1,0.51,1,0,0,0,0.0,0.05263,0.0,0.0,,0.51,,attributed,post_fix
2024-03-10,Meta,Retargeting,UK,meta_c01,606,12,7.9,11,2,1,0,0.0,0.0198,0.0,0.0,,0.6583,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,UK,meta_c02,494,12,7.49,11,2,1,0,0.0,0.02429,0.0,0.0,,0.6242,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,UK,meta_c03,229,5,2.76,4,1,1,0,0.0,0.02183,0.0,0.0,,0.552,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,UK,meta_c04,207,5,3.06,4,1,1,0,0.0,0.02415,0.0,0.0,,0.612,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,UK,meta_c05,133,3,1.65,3,0,0,0,0.0,0.02256,0.0,0.0,,0.55,,attributed,post_fix
2024-03-10,Meta,Retargeting,UK,meta_c06,117,3,1.44,3,0,0,0,0.0,0.02564,0.0,0.0,,0.48,,attributed,post_fix
2024-03-10,Meta,Retargeting,US,meta_c01,2493,63,33.16,58,8,6,4,484.28,0.02527,0.06897,14.6043,8.29,0.5263,0.5,attributed,post_fix
2024-03-10,Meta,Retargeting,US,meta_c02,2256,52,30.13,46,7,5,1,121.07,0.02305,0.02174,4.0183,30.13,0.5794,0.14286,attributed,post_fix
2024-03-10,Meta,Retargeting,US,meta_c03,1014,22,12.53,19,3,2,1,121.07,0.0217,0.05263,9.6624,12.53,0.5695,0.33333,attributed,post_fix
2024-03-10,Meta,Retargeting,US,meta_c04,700,18,10.67,15,3,2,0,0.0,0.02571,0.0,0.0,,0.5928,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,US,meta_c05,509,12,6.54,10,2,1,0,0.0,0.02358,0.0,0.0,,0.545,0.0,attributed,post_fix
2024-03-10,Meta,Retargeting,US,meta_c06,342,9,5.97,8,1,1,0,0.0,0.02632,0.0,0.0,,0.6633,0.0,attributed,post_fix
2024-03-11,Direct,Unattributed,Unknown,none,0,0,0.0,0,0,0,1,122.18,,,,0.0,,,unattributed,post_fix
2024-03-11,Google,Brand Search,AU,goog_c01,92,6,11.48,5,1,1,0,0.0,0.06522,0.0,0.0,,1.9133,0.0,attributed,post_fix
2024-03-11,Google,Brand Search,AU,goog_c02,69,5,9.55,5,1,1,0,0.0,0.07246,0.0,0.0,,1.91,0.0,attributed,post_fix
2024-03-11,Google,Brand Search,CA,goog_c01,106,8,13.26,8,1,1,0,0.0,0.07547,0.0,0.0,,1.6575,0.0,attributed,post_fix
2024-03-11,Google,Brand Search,CA,goog_c02,70,6,9.96,5,1,1,1,122.18,0.08571,0.2,12.2671,9.96,1.66,1.0,attributed,post_fix
2024-03-11,Google,Brand Search,DE,goog_c01,84,6,9.53,5,1,1,0,0.0,0.07143,0.0,0.0,,1.5883,0.0,attributed,post_fix
2024-03-11,Google,Brand Search,DE,goog_c02,68,4,8.54,3,1,1,0,0.0,0.05882,0.0,0.0,,2.135,0.0,attributed,post_fix
2024-03-11,Google,Brand Search,PT,goog_c01,23,4,8.42,4,2,2,2,244.36,0.17391,0.5,29.0214,4.21,2.105,1.0,attributed,post_fix
2024-03-11,Google,Brand Search,PT,goog_c02,25,4,6.6,3,1,1,0,0.0,0.16,0.0,0.0,,1.65,0.0,attributed,post_fix
2024-03-11,Google,Brand Search,UK,goog_c01,129,11,19.02,9,2,1,0,0.0,0.08527,0.0,0.0,,1.7291,0.0,attributed,post_fix
2024-03-11,Google,Brand Search,UK,goog_c02,103,8,15.06,7,1,1,0,0.0,0.07767,0.0,0.0,,1.8825,0.0,attributed,post_fix
2024-03-11,Google,Brand Search,US,goog_c01,631,48,85.52,42,8,7,7,855.25,0.07607,0.16667,10.0006,12.22,1.7817,0.875,attributed,post_fix
2024-03-11,Google,Brand Search,US,goog_c02,385,31,70.65,27,5,5,5,610.89,0.08052,0.18519,8.6467,14.13,2.279,1.0,attributed,post_fix
2024-03-11,Google,Non-Brand Search,AU,goog_c03,592,16,15.75,14,2,1,0,0.0,0.02703,0.0,0.0,,0.9844,0.0,attributed,post_fix
2024-03-11,Google,Non-Brand Search,AU,goog_c04,657,16,13.37,14,2,2,2,244.36,0.02435,0.14286,18.2767,6.69,0.8356,1.0,attributed,post_fix
2024-03-11,Google,Non-Brand Search,CA,goog_c03,657,20,18.73,17,3,2,0,0.0,0.03044,0.0,0.0,,0.9365,0.0,attributed,post_fix
2024-03-11,Google,Non-Brand Search,CA,goog_c04,657,18,19.12,17,2,1,0,0.0,0.0274,0.0,0.0,,1.0622,0.0,attributed,post_fix
2024-03-11,Google,Non-Brand Search,DE,goog_c03,581,16,14.13,12,2,1,0,0.0,0.02754,0.0,0.0,,0.8831,0.0,attributed,post_fix
2024-03-11,Google,Non-Brand Search,DE,goog_c04,558,14,12.22,13,2,2,0,0.0,0.02509,0.0,0.0,,0.8729,0.0,attributed,post_fix
2024-03-11,Google,Non-Brand Search,PT,goog_c03,176,11,10.11,9,1,1,0,0.0,0.0625,0.0,0.0,,0.9191,0.0,attributed,post_fix
2024-03-11,Google,Non-Brand Search,PT,goog_c04,164,10,8.9,8,1,1,0,0.0,0.06098,0.0,0.0,,0.89,0.0,attributed,post_fix
2024-03-11,Google,Non-Brand Search,UK,goog_c03,811,24,22.83,21,4,3,2,244.36,0.02959,0.09524,10.7035,11.42,0.9513,0.5,attributed,post_fix
2024-03-11,Google,Non-Brand Search,UK,goog_c04,1214,33,25.98,30,6,4,1,122.18,0.02718,0.03333,4.7028,25.98,0.7873,0.16667,attributed,post_fix
2024-03-11,Google,Non-Brand Search,US,goog_c03,5471,168,133.5,145,20,15,4,488.71,0.03071,0.02759,3.6607,33.38,0.7946,0.2,attributed,post_fix
2024-03-11,Google,Non-Brand Search,US,goog_c04,3747,119,111.71,104,13,10,2,244.36,0.03176,0.01923,2.1874,55.86,0.9387,0.15385,attributed,post_fix
2024-03-11,Google,Performance Max,AU,goog_c07,3696,27,21.46,24,5,2,0,0.0,0.00731,0.0,0.0,,0.7948,0.0,attributed,post_fix
2024-03-11,Google,Performance Max,AU,goog_c08,3073,22,17.81,20,4,2,0,0.0,0.00716,0.0,0.0,,0.8095,0.0,attributed,post_fix
2024-03-11,Google,Performance Max,CA,goog_c07,4598,32,22.0,27,5,3,0,0.0,0.00696,0.0,0.0,,0.6875,0.0,attributed,post_fix
2024-03-11,Google,Performance Max,CA,goog_c08,3308,24,20.45,22,3,2,0,0.0,0.00726,0.0,0.0,,0.8521,0.0,attributed,post_fix
2024-03-11,Google,Performance Max,DE,goog_c07,3544,24,19.29,22,4,2,0,0.0,0.00677,0.0,0.0,,0.8038,0.0,attributed,post_fix
2024-03-11,Google,Performance Max,DE,goog_c08,3626,21,15.91,18,3,2,0,0.0,0.00579,0.0,0.0,,0.7576,0.0,attributed,post_fix
2024-03-11,Google,Performance Max,PT,goog_c07,1062,17,13.29,15,3,2,0,0.0,0.01601,0.0,0.0,,0.7818,0.0,attributed,post_fix
2024-03-11,Google,Performance Max,PT,goog_c08,1039,17,12.34,15,2,1,1,122.18,0.01636,0.06667,9.9011,12.34,0.7259,0.5,attributed,post_fix
2024-03-11,Google,Performance Max,UK,goog_c07,6837,49,41.39,40,8,4,0,0.0,0.00717,0.0,0.0,,0.8447,0.0,attributed,post_fix
2024-03-11,Google,Performance Max,UK,goog_c08,5896,46,33.81,42,7,4,0,0.0,0.0078,0.0,0.0,,0.735,0.0,attributed,post_fix
2024-03-11,Google,Performance Max,US,goog_c07,18698,155,157.86,141,28,16,3,366.54,0.00829,0.02128,2.3219,52.62,1.0185,0.10714,attributed,post_fix
2024-03-11,Google,Performance Max,US,goog_c08,19289,149,116.48,125,26,14,1,122.18,0.00772,0.008,1.0489,116.48,0.7817,0.03846,attributed,post_fix
2024-03-11,Google,Shopping,AU,goog_c05,1711,22,13.58,20,3,2,1,122.18,0.01286,0.05,8.9971,13.58,0.6173,0.33333,attributed,post_fix
2024-03-11,Google,Shopping,AU,goog_c06,1331,17,11.75,14,2,2,0,0.0,0.01277,0.0,0.0,,0.6912,0.0,attributed,post_fix
2024-03-11,Google,Shopping,CA,goog_c05,1422,21,12.68,19,3,2,0,0.0,0.01477,0.0,0.0,,0.6038,0.0,attributed,post_fix
2024-03-11,Google,Shopping,CA,goog_c06,1418,21,12.44,18,3,2,0,0.0,0.01481,0.0,0.0,,0.5924,0.0,attributed,post_fix
2024-03-11,Google,Shopping,DE,goog_c05,1505,18,10.57,16,2,1,0,0.0,0.01196,0.0,0.0,,0.5872,0.0,attributed,post_fix
2024-03-11,Google,Shopping,DE,goog_c06,1465,17,11.1,16,2,1,0,0.0,0.0116,0.0,0.0,,0.6529,0.0,attributed,post_fix
2024-03-11,Google,Shopping,PT,goog_c05,322,10,6.24,9,1,1,0,0.0,0.03106,0.0,0.0,,0.624,0.0,attributed,post_fix
2024-03-11,Google,Shopping,PT,goog_c06,346,10,6.76,9,1,1,1,122.18,0.0289,0.11111,18.074,6.76,0.676,1.0,attributed,post_fix
2024-03-11,Google,Shopping,UK,goog_c05,2385,32,21.54,27,4,3,0,0.0,0.01342,0.0,0.0,,0.6731,0.0,attributed,post_fix
2024-03-11,Google,Shopping,UK,goog_c06,3128,41,23.27,35,5,3,0,0.0,0.01311,0.0,0.0,,0.5676,0.0,attributed,post_fix
2024-03-11,Google,Shopping,US,goog_c05,8382,117,78.26,105,14,9,0,0.0,0.01396,0.0,0.0,,0.6689,0.0,attributed,post_fix
2024-03-11,Google,Shopping,US,goog_c06,8333,123,76.89,104,14,11,4,488.71,0.01476,0.03846,6.356,19.22,0.6251,0.28571,attributed,post_fix
